"transaction_id","project_id","transaction_isodate","transaction_year","transaction_value_code","transaction_currency","transaction_value"
"Tur2gHARKiXwhyEC4MfAW3","8729922730","","2000","C","USD","18636060.503"
"mzkAKJjz9uF5gozCvCgT6k","8729922730","","1989","D","USD","232085.751"
"KwkiuqsG8sY3YaBGwGoyEb","8729922730","","1990","D","USD","141827.176"
"sg9yXLhHbfpNQnpD6B2KE9","8729922730","","1991","D","USD","373901.055"
"Hxsfdwpc6wU36YYN6xxsGb","8729922730","","1992","D","USD","208713.324"
"DQvbcdwTaqiqUqAPzPm7Jn","8729922730","","1994","D","USD","2267599.706"
"Xb3y8RW8tfCucSzYbviXKG","8729922730","","1995","D","USD","1738949.795"
"H9UsQw9ffoKrGU6j9SyGp5","8729922730","","1996","D","USD","5749608.183"
"5wNViJoe3mm9MHQPrStoPe","8729922730","","1997","D","USD","5721622.373"
"937epcSi2SB8G9E6A5sdkZ","8729922730","","1998","D","USD","249721.607"
"wBbZN6qJhDfT5xpcnfx2GV","8729922730","","1999","D","USD","245853.521"
"sZHRF5kAUgqukPq2DRmmoP","8729922730","","2000","D","USD","88622.994"
"cXwUiRKxM7wFmNh9q84pPD","8729922730","","2002","D","USD","31346.205"
"JEUp3sV6vayKRDyRhTwySb","8729922731","","1988","C","USD","36453245.382"
"F6DqamFDebCdPYe6nphN93","8729922731","","1994","C","USD","-145495.289"
"2AkZccTdnFLyzoHRLA8kM","8729922731","","1988","D","USD","12151080.474"
"KwDbrxSpxzGhPL8sChqoxG","8729922731","","1989","D","USD","9072848.284"
"hB37vxhwEGFjpQDsbFUshi","8729922731","","1990","D","USD","14567031.585"
"NSdRvRJGAiurwGxWBYZY4","8729922731","","1991","D","USD","58288.918"
"xiy3Qiwavk8gzypXzxApbC","8729922731","","1992","D","USD","201840.065"
"5Fe8JwT4hDemsqYM7WSvYd","8729922731","","1993","D","USD","248747.252"
"TqgfCPTbLptE9fiTTWKBSE","8729922741","","1997","C","USD","1271297.0"
"pmDnvxKFSDr4WLA35jmQV4","8729922741","","1998","C","USD","123077.0"
"gV7yHp59vo2PgPUpCDTUEY","8729922741","","1999","C","USD","101031.0"
"YpmfejPwqY8jjAbbsgvseN","8729922741","","1996","D","USD","539000.0"
"aRWSDzFtaqWdkCEeq96feC","8729922741","","1997","D","USD","539000.0"
"qdB4KQgE5sxMhG8LZsVPVi","8729922741","","1998","D","USD","208000.0"
"x46zUbpY2gJZ3CFaZmrjhQ","8729922741","","1999","D","USD","50515.0"
"ETFfPups79b5nbLGqwoNk9","8729922741","","2000","D","USD","143408.0"
"FMzMeRQvW25iZTcFTNxNsF","8729922741","","2001","D","USD","65304.0"
"K8JUTVBpJC8iPt3cwgizhY","8729922745","","1996","C","USD","327355.212"
"nnx2MFb4z8DmVdX6WheXEV","8729922745","","1996","D","USD","69525.95"
"ZzYWqDXHDmV4ordWVPEGwg","8729922745","","1997","D","USD","61954.364"
"qqKDRmUUtGF9DZjqem5eyQ","8729922751","","1996","C","USD","589414.488"
"oUjcHppJkVHS6nohnann9V","8729922751","","1999","C","USD","106933.256"
"o9TYfw4z7RnwZHvkyQmoUc","8729922751","","1996","D","USD","227511.899"
"XCrw2kDVHBB8Bmijs9QF5H","8729922751","","1997","D","USD","134739.838"
"wqRgAwb5gPe95PoNPXv6gR","8729922751","","1998","D","USD","42155.564"
"XAMKkLM9vxCQaXB7hVmsAZ","8729922751","","1999","D","USD","101423.226"
"dJayEbfN6NmxZEiQvdEWdn","8729922751","","2001","D","USD","16452.219"
"uetq25qcykiz6RXKxwjEoc","8729922751","","2002","D","USD","61848.118"
"oNwDYoof3vwTV7qCqrUbNa","8729922759","","1997","C","USD","5177940.0"
"HSJsvoKsePewMBapYGESK3","8729922759","","1997","D","USD","5177940.0"
"psuXEnVnmZMrp4GbPSDbJK","8729922770","","1996","C","USD","731299.371"
"8Ph4Aba88QAZrpMUSZXkN","8729922770","","2001","C","USD","256854.853"
"bffm4XRC2mNSFiZ88Z5pw6","8729922770","","2000","D","USD","441247.173"
"RiE7Jo4YK6PJVWjxTpHhjj","8729922770","","2001","D","USD","310578.478"
"bLGJ4Y5VF8h5UJafPrVGmH","8729922776","","1996","C","USD","886699.371"
"p49WEC4wf3d4Cy7F8DrmsJ","8729922776","","1996","D","USD","449607.27"
"FdNbynwvSjGJgrB7UnnR9j","8729922776","","1997","D","USD","404000.052"
"RUdWE3nSLaXzderbLsxAz4","8729922784","","1996","C","USD","1234066.666"
"HMUyPxeaR2rppWbTMb4v5P","8729922784","","1996","D","USD","208580.403"
"TJVruezGGDpXSeVobqkUbN","8729922784","","1997","D","USD","487374.61"
"SJ9jAjkDpt4s8hWAxQYBpD","8729922784","","2001","D","USD","58519.044"
"EgRgfVuuWtuPKAGZGKg3n5","8729922796","","1995","C","USD","182888.48"
"a5zpdFCCwBR9zd4oQxxGY9","8729922796","","1995","D","USD","89997.738"
"Cpw5nLc4sR37CyYrD46mDJ","8729922799","","1996","C","USD","1005535.849"
"5NE979kqy7RK6y9g4oy7NK","8729922799","","1997","D","USD","924163.005"
"cMCXwMoC7kYrbpNPznB6g7","8729922866","","1998","C","USD","6614574.218"
"5iCPBfAGWXqfnWb5KkpYCh","8729922866","","2002","C","USD","1156977.555"
"EufHEPRsYRdLLboY2D4vTa","8729922866","","1998","D","USD","1003459.788"
"H6UKSo8iQcWgfE2thTWSG4","8729922866","","2002","D","USD","5705196.578"
"p44hKtvvbN59FKRAhst5c3","8729922872","","1997","C","USD","11372544.857"
"MSttcBtuvnZQ6EkvfgCYR9","8729922872","","1997","D","USD","7382874.389"
"aPTJT85eDDdoNF7iFzdwFi","8729922872","","1998","D","USD","3617086.538"
"UMjC8qLMRQ45d6DwTscCnS","8729922880","","1998","C","USD","47562004.048"
"YHzmWMtpBSrktzpKU5bj4m","8729922880","","2002","D","USD","484203.966"
"Fgwq89Xes7hq4YHwTW5B9N","8729922880","","2003","D","USD","494500.572"
"sVW8FAHgjuNBn22E7J9LeW","8729922883","","1995","C","USD","9216658.009"
"7nCBa6kghpbvL2isU4RGCa","8729922883","","2001","C","USD","2905715.914"
"yYwpaBTL7T6vEwBZ4PkKr4","8729922883","","1995","D","USD","334169.652"
"3MKw2TZUQadhgduJVGp25b","8729922883","","1996","D","USD","1381567.452"
"oGahsycLKsmMKrbXD3mUXA","8729922883","","1997","D","USD","2120963.65"
"AmpqKsYupfe5tMorJaRb4F","8729922883","","1998","D","USD","2099585.655"
"Jx7EAKuZXYq6iTyH4Rc8AF","8729922883","","1999","D","USD","1214630.71"
"dVCXQ7SamGDQhL4ZJQN3qQ","8729922883","","2000","D","USD","493108.274"
"UwED3hCpJXT8otwbjteaNi","8729922883","","2001","D","USD","1664566.46"
"aJKHgE4hUYi3gVuHWLJKL5","8729922883","","2002","D","USD","1844658.861"
"LawZQmwhrn5qLHtDBrM3bC","8729922893","","1998","C","USD","44525208.662"
"ZYJohmKDveeuzvMM8HvxNi","8729922893","","1997","D","USD","1875250.094"
"BBrdcGHkdtZ7prdkeZ2zQb","8729922893","","1998","D","USD","8035427.136"
"C9MdzNRRHRv2b5EgpMfC8G","8729922893","","2000","D","USD","11099847.081"
"9ViY4hPy7hRpHrjsJjzxFH","8729922893","","2001","D","USD","12092324.911"
"QxHNhCiFdZ7pKZARtBPCHM","8729922893","","2002","D","USD","1145390.913"
"8H7itRgiPX6JuVfjpvVHo3","8729922900","","1990","C","USD","5021069.461"
"6XMYzrnDNCZcQVvyNUfdxD","8729922900","","1992","C","USD","1809289.646"
"eKh4LxYXYeUp5UmTK6mWTj","8729922900","","2000","C","USD","5180262.411"
"u2oN8KVCSsDkThSjqg8cCX","8729922900","","1993","D","USD","1938368.456"
"ScA8x6oJDyL2ycyzvuyQFn","8729922900","","1994","D","USD","328840.686"
"VbEYbKJsquePAjzwzH9vCd","8729922900","","1995","D","USD","2488315.892"
"5cU8wh7vXHTAohbXWR5yGX","8729922900","","1996","D","USD","1152249.965"
"3RjEZnp4oBPRtz9EcnGoD4","8729922900","","1997","D","USD","1178213.859"
"QouqwnEt5M5y87fEdahKsH","8729922900","","1998","D","USD","849118.309"
"zZdAA6Pmi3A65SkX748yFA","8729922900","","1999","D","USD","855525.376"
"wZ3kTvFLhBvURmqHcoo4Hm","8729922900","","2000","D","USD","434422.47"
"KGGWMuhrQoKsSN4mnHrVUG","8729922900","","2001","D","USD","2197289.375"
"ST2FEDb2ReKFDZCW5YB2xB","8729922900","","2002","D","USD","1096503.819"
"bNgQUHgKSqYfPChpuKUuwE","8729922900","","2003","D","USD","2080917.253"
"yXcqdvJqZZvuFyisxxAz89","8729922900","","2004","D","USD","146341.463"
"Y6ezXAssTgFzYE8q5JfFn7","8729922900","","2005","D","USD","665778.961"
"HhKhaLJ2ZmzUcC6n92qR9Z","8729922900","","2006","D","USD","601684.717"
"2bLCTVKBfK5ymzk3ZUPMgh","8729922900","","2007","D","USD","264550.264"
"33uyoW8xQBRqksruDdF9pi","8729922904","","1997","C","USD","13772369.942"
"gbz9BayixN6P4eS8z8JAMK","8729922904","","1998","D","USD","131880.322"
"RoxbZmYAoigxRaPrEXV8LP","8729922904","","1999","D","USD","115586.907"
"UHpKBsrnUtf9sgJjhuSP2a","8729922904","","2000","D","USD","435933.449"
"WNru2UqKGcMiADgnRsUGME","8729922904","","2001","D","USD","4690920.69"
"5v7FJt4Fg34ctaiiL2ks98","8729922904","","2002","D","USD","4789739.419"
"C3RzNcSbFQr39v5KwKihYm","8729922904","","2003","D","USD","305997.552"
"d5GzfgYTmkXoqPqSQy9nz8","8729922904","","2004","D","USD","301932.367"
"yAUfeoxeENNdngY5cK7Ndm","8729922904","","2006","D","USD","842358.604"
"NMQTE8pM3Y5Z3ceMR7czMg","8729922904","","2007","D","USD","264550.264"
"Wh8mnMxMheyooVU7tMCrbd","8729922910","","1999","C","USD","4191481.404"
"6gSeroJ2SdUVdQLesviH7Z","8729922910","","2001","D","USD","794288.948"
"ZHBn5BPFDSuDiiDkfKCDaQ","8729922910","","2002","D","USD","507182.698"
"YRDtxxzce2qLAafUwMf7R7","8729922910","","2003","D","USD","889092.318"
"7eVjuuatraTZH2nb8x2jH8","8729922910","","2004","D","USD","765610.865"
"GdcL2sonyThbAb85HJiGsX","8729922910","","2005","D","USD","602409.638"
"qkxMzajKPqUvtKBxr2j4uB","8729922910","","2007","D","USD","1190476.19"
"AwhnNnvkdThsXyE7KB8fFH","8729922913","","2000","C","USD","1652374.884"
"yZKKhK7cbPBcLL9HKgNwwj","8729922913","","2002","D","USD","562941.893"
"YdvbhsjtXwSkM5SkAtYrHV","8729922913","","2003","D","USD","548870.77"
"GmfCTUrFTnhQerMEbv8Qmi","8729922913","","2004","D","USD","167682.926"
"pdQo2sk6DxitzyKRhERP2C","8729922913","","2005","D","USD","798934.753"
"8PpXa9hMuMYHV3M8ddhXjH","8729922913","","2006","D","USD","361010.83"
"BycmZf47edaB296xwPd9Y5","8729922916","","1999","C","USD","229698.504"
"SHahnoMwzpZimxqFnLFuYT","8729922916","","2000","C","USD","346870.314"
"FSkWcD8NY28KLqnHjEXJHH","8729922916","","2001","C","USD","119509.896"
"Vz8PP4FnykjqRoxrhtTfk9","8729922916","","2002","C","USD","147619.09"
"eqgijdZ6cuGKUSrEHFTxXc","8729922916","","1999","D","USD","209213.574"
"BzihgcBfaWSFdHkjbuooxF","8729922916","","2000","D","USD","304663.12"
"5QAcGSg9kswYjXNiMZN7j8","8729922916","","2001","D","USD","112041.302"
"DeR8j3GPwzvfgjViYrYTWE","8729922916","","2002","D","USD","162920.964"
"yQ2vYu32cnCPSERJcJKWvS","8729922926","","2001","C","USD","2985981.132"
"fthgZkjy745VVbPkCsxB5i","8729922926","","2002","C","USD","14384815.399"
"5ArYiDes3b2H4YYTZH3B9F","8729922926","","2002","D","USD","310164.383"
"WXYcze2XjVJaW9baRspgMb","8729922926","","2003","D","USD","1835956.308"
"GfDuQzAJe9ixHxi9BUNiqD","8729922926","","2004","D","USD","3181784.937"
"bpc5cr5LygmXRfqZW8Yq8U","8729922926","","2005","D","USD","2955095.088"
"AXa8xCTgZzk23zwL8aY2hb","8729922926","","2006","D","USD","6738868.832"
"t9eJ5NuLGHpMBwVEXuLPud","8729922926","","2007","D","USD","4894179.894"
"BKqWFwWYUxeb5nbKVHPZ7R","8729922927","","2001","C","USD","918763.701"
"mvuppqQmQaVyJ7twGoZxyJ","8729922927","","2004","C","USD","1593625.498"
"CmTsfUEdp7MmCZnDKL4LnS","8729922927","","2003","D","USD","1251632.802"
"xuchAQHVwQoAR3Nkp3QJm7","8729922927","","2006","D","USD","630517.023"
"T56GCFgpxoUXoavAyvwRuC","8729922927","","2007","D","USD","925925.925"
"UvyV6vqkFurJEqmRp6maH","8729922935","","2001","C","USD","2248424.802"
"VtuuPBaxByPKG7f7jYnugD","8729922935","","2002","D","USD","317439.153"
"gsuYjFLAiS97ctcrNwxGfU","8729922935","","2003","D","USD","1246245.536"
"B4h5VEb6jXBGVER6gDdZNY","8729922935","","2004","D","USD","240853.658"
"xAuzKC6Fjv536PRYeabZQj","8729922935","","2006","D","USD","601684.717"
"8sYpDrcSkiShis9VzRp5DZ","8729922935","","2007","D","USD","529100.529"
"ZurfazC57Ge8MEEwL4xRJS","8729922945","","2002","C","USD","529884.032"
"9puEZaUiJng7D3q8exbdkb","8729922945","","2002","D","USD","419212.048"
"EChxwDL5XgzWTqPVusnvFk","8729922945","","2003","D","USD","206717.562"
"nyE5SZxrdAirSeuMAwR5Kh","8729922950","","2002","C","USD","2570918.822"
"rng9AksM66mo5ZMGJKnhZM","8729922950","","2002","D","USD","319399.655"
"i6LMjvLZYxndPYAW92zKq9","8729922950","","2003","D","USD","1035963.878"
"qhnJwTSbBGWrxMZAKgHJ7Q","8729922950","","2004","D","USD","332317.073"
"as5ucmBV8RrqE6Hwn7zVmW","8729922950","","2005","D","USD","932090.545"
"dFWn2xo3EoJw8m98nX4pGh","8729922950","","2006","D","USD","842358.604"
"ZX33qzBqC3fwdH8Y2X6bZm","8729922950","","2007","D","USD","925925.925"
"wwtDapCJLGkFTFqfCQH6t","8729922954","","2003","C","USD","9791921.664"
"K8HpMhXdZFX5FuSSqzUr8i","8729922954","","2004","D","USD","4900000.0"
"4WoBA4Y6yFbKa2gpN8QLiS","8729922954","","2006","D","USD","5044136.191"
"4Who48QHkbwPb5mVexfWMM","8729922956","","2003","C","USD","860906.217"
"TqsJnbua2AMQzCD2vaLsRX","8729922956","","2003","D","USD","20807.833"
"oLZyYbRjoum3zxrwFPT6t4","8729922956","","2004","D","USD","243902.439"
"iwEtYKGK6vwrwwtSabi27F","8729922970","","1996","C","USD","433412.136"
"WsDZcV3W7gG6Th8KpBw6BG","8729922970","","1998","C","USD","1075922.732"
"GkxNM27XBaKr4W5cHhQzLK","8729922970","","1999","C","USD","1121979.286"
"WnAr6HWwTUNhWxTGPNinke","8729922970","","2001","C","USD","1834769.085"
"ySvjmDKWYvvK3VQpEpAPDk","8729922970","","1997","D","USD","248587.379"
"L7RtVdNcWvB8Pso33wcwGk","8729922970","","1998","D","USD","501106.556"
"Y8F8vBWViXYmXPxHNpuZ2b","8729922970","","1999","D","USD","1065363.061"
"H8eTNrchfjFeBMXVyWqTJZ","8729922970","","2001","D","USD","1704113.524"
"CijQE2yPtiGij4bF4FuyHS","8729922970","","2002","D","USD","1031069.51"
"JVypDtfdDee24Vp9ge6a2L","8729922975","","1996","C","USD","2548855.365"
"wxAsNWagQGGBweBXC3oP7B","8729922975","","1999","C","USD","620478.711"
"Z4ifLRusJuxQW2uLq7ZFgM","8729922975","","2000","C","USD","1535587.639"
"oSdwtdoJr4zuoMJxzNq6rY","8729922975","","2001","C","USD","1256573.986"
"HbZuyU35E4xh7ojCtJNJYm","8729922975","","1996","D","USD","261789.559"
"7jSaqU7Ssu322gCVVaJy3j","8729922975","","1997","D","USD","362386.375"
"oDqJbKQmsotZDSmWRMcZSE","8729922975","","1998","D","USD","727397.729"
"CU8bepWjGGJzoEGNFuGM4Q","8729922975","","1999","D","USD","546668.531"
"WqHohtEWCfNQKvSvcTzP3M","8729922975","","2000","D","USD","1286219.777"
"nrq38RxuZGxHzKQZQCGpn5","8729922975","","2001","D","USD","1192878.035"
"XPDnxDojDjERf43vLVbDDG","8729922975","","2002","D","USD","884672.638"
"imVTKFUTcXSBjS8jWu7HTV","8729922979","","2002","C","USD","537185.548"
"n9dxKM9JvtSKqMg5jTohy9","8729922979","","2002","D","USD","105757.639"
"YhhayieTEL2GvC5hRrEgGH","8729922979","","2003","D","USD","238471.281"
"i66LnCiQknPHp8Qfsm3mmE","8729922979","","2004","D","USD","119623.361"
"ynfrHVjVbj5ZsxE7C7ZvBi","8729922979","","2005","D","USD","253764.854"
"LpnfbC23MJ4zywwwEpZNpK","8729922981","","2003","C","USD","593400.421"
"exNMTQW9u4ogdtTvEdk8em","8729922981","","2003","D","USD","114878.824"
"ainYv5N4SkRqCuAeSJ2jAf","8729922981","","2004","D","USD","111866.507"
"AK8oXVY4Dv5WSoPdN7Rkh3","8729922981","","2005","D","USD","468197.803"
"y83m6BZdTBS6hK6aJqAD4k","8729922982","","2003","C","USD","227608.008"
"3xVvoWSyLF5oNs6PdGYTHS","8729922982","","2003","D","USD","44063.647"
"vU9EQHMho7JxMdWzVFFBSN","8729922982","","2004","D","USD","42908.224"
"Ddwezf4NvX38h6USEYZtBX","8729922982","","2005","D","USD","91024.02"
"hYHPDxvFLKAe5bPiHtXksP","8729922985","","2003","C","USD","1159114.857"
"5grDz59hHBSQtuUvhjBZni","8729922985","","2003","D","USD","1346389.228"
"uCoFRwSkp5xEK2dZWHndEm","8729923107","","2004","C","USD","41911764.705"
"HjgbUTnnhFGSesm74y8mdk","8729923107","","2007","C","USD","48657817.109"
"xSueykhEmJFWgM7UxBeEyW","8729923107","","2007","D","USD","19783230.367"
"j9EaXYQG7K3Z3FFupe9S2S","8729923107","","2008","D","USD","15325813.675"
"3tmGHb6PUZSNmeJoqbTpFH","8729923107","","2009","D","USD","14567128.725"
"rYNmQNPCWKc3ZnSrW8kgLR","8729923107","","2010","D","USD","23074512.991"
"zgDz9VZHeAzb8bAHaQfiyZ","8729923107","","2011","D","USD","10883.096"
"Gqf4pJqDoA4ezGmVoQoCSZ","8729923107","","2012","D","USD","17420959.445"
"nzmxPJH86pex3cWScNYEtW","8729924103","","2003","C","USD","52056737.588"
"eJFTuDMT9dt6WAQX88jEEa","8729924103","","2003","D","USD","4872719.827"
"MLnyF4sX7yhXCJv9rMHmkV","8729924103","","2004","D","USD","9497099.092"
"wuaJVAw56VYPXBNr9duyAj","8729924103","","2005","D","USD","24993983.184"
"RRzFspaUE5X9gLG8B8UfSY","8729924103","","2006","D","USD","8747862.049"
"EiNjQpm6QGiyQXyAuhNiGL","8729924103","","2007","D","USD","13656643.072"
"sHg5qZEwGPdygXcEBa9tWY","8729924104","","2004","C","USD","59499999.999"
"onVjXhDFihTwVudDhAmxt3","8729924104","","2004","D","USD","29713002.941"
"5Eg7qhSgZnbRiQQoEomw5Y","8729924104","","2005","D","USD","30259961.077"
"mPAwAGaxFqQWu7i5mWxzB8","8729924121","","1996","C","USD","1840322.221"
"ysmExXy83PEZtk4uYiAgTk","8729924121","","1997","C","USD","2452391.459"
"NfMPNXz6DhfponahGa8TE5","8729924121","","2001","C","USD","947291.204"
"sAmPysc9U5ebdEtgpR6eo3","8729924121","","2002","C","USD","3699134.092"
"eH8JmRN6nxRZVcxiHsXaM7","8729924121","","2003","C","USD","2494331.065"
"QVHF2PvE7hBe6Wd3qgE6H5","8729924121","","2004","C","USD","5089462.151"
"NaV2SrugNeYDmEH8u6kcbn","8729924121","","2013","C","USD","34429681.762"
"3x2r9RqnkfFzFZwj58kh5g","8729924121","","1996","D","USD","593294.746"
"A9LxSaddBYTmHkucdxTrn8","8729924121","","1997","D","USD","454336.551"
"SBaNjC9GjejfD92FWyPcB3","8729924121","","1998","D","USD","2936504.048"
"qNfKg8wDjSvuoJPwj45pSC","8729924121","","2000","D","USD","1262422.322"
"VgEVdTZAkCbpm8MnL3uK6S","8729924121","","2001","D","USD","1741930.535"
"WZsYEDdNXH8HCyCjeUy3q","8729924121","","2002","D","USD","1152626.683"
"ZGsmi3H8cYJES9kGgiFFTP","8729924121","","2003","D","USD","1856136.303"
"NqHcUeQ6c7cQiuYsDgWL2J","8729924121","","2004","D","USD","3442656.849"
"VRQV8Kwi6jynS36fj5zeA7","8729924121","","2006","D","USD","4557712.11"
"htngWD3oy4sYBNbSPEX6ia","8729924121","","2007","D","USD","3682511.806"
"m9fHq3VjebXxcV9Qg9p7Tj","8729924121","","2008","D","USD","3262345.089"
"9feVdFobNVPXLLp6QJBEvi","8729924121","","2009","D","USD","4859988.812"
"h5fypcG9aAtGbHhafeWXDh","8729924121","","2010","D","USD","1856710.134"
"3viqVmJtzyCm7gAryMSVxh","8729924121","","2011","D","USD","808478.26"
"GkYhXq5BhxKY2kiUwrXrph","8729924121","","2013","D","USD","6119951.04"
"JQzHemaAdGT5xKSFdxuaRL","8729924132","","1995","C","USD","7000000.0"
"xXHwWxQLCPdR2FxjpjvXcE","8729924132","","1998","C","USD","6675567.423"
"HK6ATnBJf7csTRkosBq4PN","8729924132","","1995","D","USD","100000.0"
"jbJzcNwLsjfPMno8o76fyG","8729924132","","1998","D","USD","2225000.0"
"gDj5AFY5rpXjZLpCjAdzZM","8729924132","","1999","D","USD","2225000.0"
"mMW6iwg7Bd6Eep3gNf3bWj","8729924132","","2003","D","USD","752967.789"
"xL3bRGi5BHuGGWgRdxyiTn","8729924132","","2004","D","USD","4992325.53"
"jtSK2KgvqHpcXnMfmFS93","8729924132","","2005","D","USD","1419298.682"
"PxsQcE4GnTYCb2kVEaTLt3","8729924283","","1993","C","USD","822368.131"
"kSDzTa75rad2gApD3iUjxC","8729924283","","1996","D","USD","452595.153"
"7kuY8tNMVScBzF4NJbWPbV","8729924283","","1997","D","USD","66051.912"
"EaGMwNfA4Zp76rru2xbpBe","8729924283","","1998","D","USD","171729.475"
"5KjTMyNujrDmYu4aB24LyQ","8729924288","","1993","C","USD","731387.617"
"64FWKnegqxeUGe4jKvhjtA","8729924288","","1996","D","USD","145775.659"
"Rt5HYhC8LTCRuLqsU4xNBf","8729924288","","1998","D","USD","96688.259"
"MMtHybdQrU4Ti9TBptFz3A","8729924288","","1999","D","USD","146128.169"
"dxQvFPSLiKh9bKNRKE2MM7","8729924288","","2000","D","USD","97544.386"
"eDKAu9AgZXahbxhGbSFYT9","8729924288","","2002","D","USD","81521.739"
"XuSiFKwJj8M4m6iEfyxCjU","8729924288","","2003","D","USD","172954.113"
"UfBWLZiZuUoLGAij4BfaBd","8729924291","","1993","C","USD","598575.549"
"k3qz3YMSsyJHNAHdCpZK4n","8729924291","","1996","D","USD","359706.211"
"yHhmH2EhCVA2dQe5vxjCTj","8729924291","","1997","D","USD","257891.37"
"8AKFaZxaTsQVGWfuobeN8f","8729924321","","1992","C","USD","3815439.313"
"XwxmVtHoMhik7aYtx8okc5","8729924321","","1993","D","USD","744784.667"
"ASnTWnjB6sBYbVFHaN24X6","8729924321","","1994","D","USD","1365142.05"
"xLazhfZjpMPkLjq3SNLq6P","8729924321","","1995","D","USD","402587.947"
"qNBgLVdqv2Xnq3xU86GYeK","8729924321","","1996","D","USD","435485.051"
"XdMGmwNFroux2tq4kPcQbA","8729924321","","1997","D","USD","148609.958"
"AJvGYoRiyvK3xoUGApqBbN","8729924331","","1993","C","USD","531376.373"
"PFYZqbceN59yNqWsWn5tJc","8729924331","","1994","D","USD","41689.705"
"phqeFJpeP7iYpRdoctQfR3","8729924331","","1995","D","USD","37844.117"
"7cM3LzzZr9V38fjeJEGAx9","8729924331","","1996","D","USD","173280.508"
"Kvpw5HEqL4AepXs7qk8ZK5","8729924331","","1997","D","USD","262266.769"
"qJZp3k3yyXDhHWorkeLhCZ","8729924335","","1991","C","USD","361365.435"
"sKaY3rXB8qAAUtBmyDc5n5","8729924335","","1994","D","USD","138005.839"
"ybBQbzZVvJrNawCZ8YFB8V","8729924335","","1995","D","USD","164292.753"
"c9hNPTwRN53Q3zjDsqxFHE","8729924335","","1996","D","USD","41614.718"
"n4Yyzc5sviVrKJtf8RJGFX","8729924335","","1997","D","USD","51587.257"
"pbeLBX4cEGGibycBLNFgGA","8729924361","","1998","C","USD","10276079.0"
"rj6aypFqVQ7KRw7fJ5Y8e","8729924361","","1998","D","USD","10276079.0"
"wWLRYT6RAoAiQZ7ni43xmD","8729924363","","2007","C","USD","749625.187"
"TdMgchFXsC3eLEauzd2UFC","8729924363","","2010","D","USD","773258.577"
"qYLKmiijgCzK5MdJy8BCi9","8729924368","","2010","C","USD","7000000.0"
"W7ptVMEesXdDQFScpVe8PU","8729924385","","2002","C","USD","3108831.4"
"QyEZErnScwNwxY97XnkXoB","8729924385","","2009","C","USD","9672619.047"
"fzKsEPG8B4pNx6GuStiga6","8729924385","","2002","D","USD","571654.373"
"CgbcGdAsrxCbYXAbjHL8qg","8729924385","","2003","D","USD","1114596.083"
"JTNuvJrEnPx34nDAszjVtX","8729924385","","2004","D","USD","1014300.286"
"orCbfFCC9AwqBsJxE9oEiW","8729924385","","2005","D","USD","481927.71"
"XqBkxLX55wkzHbaHZ9Pctk","8729924385","","2009","D","USD","155519.765"
"F7toetXNQeqhmHQuxnkNMn","8729924385","","2010","D","USD","159438.775"
"Z6XEyXRCgDPArjoUwKqfG9","8729924385","","2011","D","USD","394601.003"
"7Z73TBpmwmuq5kpWgqdc7d","8729924412","","2007","C","USD","31955922.865"
"at4qSkXcRYEktzNAht6CJS","8729924412","","2008","D","USD","12293935.572"
"C9MP9mgBzYva42GnZgZoKU","8729924412","","2009","D","USD","9803921.568"
"VAt2sioy9VHXSjKYRG4zeb","8729924412","","2010","D","USD","8879289.532"
"j7MoyJP6dPy4KA2ysKLRbP","8729924412","","2011","D","USD","8390177.353"
"eaX2wL5oebB9kka3LGJvu5","8729924421","","2007","C","USD","11625344.352"
"rCAn4m45RUuZ9yHNTPhwFe","8729924421","","2007","D","USD","3128654.97"
"vJrDqVwza3mKfu37X7WYAB","8729924421","","2008","D","USD","1251819.505"
"2ykxvznoTbsnz5U3LWhCPd","8729924421","","2009","D","USD","4740793.316"
"y73YfviDLpmnmJLUpByHDZ","8729924421","","2010","D","USD","9713253.433"
"8Cz8oEFKqy5rmPimaMSian","8729924421","","2011","D","USD","6626027.397"
"hjK4J3Vk8dYUh8NMA6nv3L","8729924436","","2008","C","USD","753768.844"
"4fkqh2BQc957dPE2kZGLVC","8729924436","","2010","D","USD","4577464.788"
"bh3ZssxUGt27LxNYT5VQPa","8729924436","","2011","D","USD","5665722.379"
"m9JtqCNuBk6xX3tu47wjsa","8729924471","","2010","C","USD","102968750.0"
"EfiZ4iYFexK8b4UWtTeN5H","8729924471","","2010","D","USD","100916625.0"
"MP7PSfcspek75NTagJc8Eg","8729924477","","2009","C","USD","763358.778"
"4soVSuYFxvJHLbY9VmdxDU","8729924477","","2010","D","USD","773258.577"
"oUw7Tgy2DVEY7t28HmCgLj","8729924477","","2012","D","USD","356357.927"
"yySXawgTiXky5JDD9GkVE5","8729924486","","2003","C","USD","3937318.0"
"eGcx3PrYZXiFATGkARfwx3","8729924486","","2006","C","USD","12101910.828"
"nURdz7mX8kTBQk8Sb5xCke","8729924486","","2010","C","USD","47896593.0"
"p8AGUEQ4VoZrzhTvLVA8KL","8729924486","","2011","C","USD","19110000.0"
"ZEgb9RFxuJdmMvGowGPXaD","8729924486","","2012","C","USD","38702355.0"
"YLgLj9MRbiPNRG7gPahbeJ","8729924486","","2013","C","USD","9791921.664"
"etEKyPyepp8iBebqt7XNFF","8729924486","","2007","D","USD","661375.661"
